id,revenue
3402,-12055269.84082082
3403,340111382.2481882
3404,9651066.005958647
3405,45208678.330492735
3406,257100925.1635877
3407,291898932.3945853
3408,53406513.72276442
3409,14028268.079262823
3410,90623797.792938
3411,82925519.83127712
3412,40955096.90454903
3413,133481480.49109459
3414,-23533999.848681778
3415,18277589.284605056
3416,117853919.8733516
3417,73747844.24124822
3418,25061456.641246706
3419,374236673.34854066
3420,8005262.6211826205
3421,7085849.610585421
3422,8106292.608478278
3423,398110563.6114894
3424,40836738.88000336
3425,-12764644.564657092
3426,31924540.024295464
3427,38549437.02679999
3428,-17485741.9238061
3429,34267128.77779077
3430,503121336.7739718
3431,-15846160.74031356
3432,7956948.074473679
3433,11890823.447356254
3434,56747746.04631595
3435,367024193.89751863
3436,191552119.86640236
3437,-18970323.475420743
3438,69870045.97733445
3439,66212770.70779671
3440,79211902.75968702
3441,85216230.26219808
3442,4890011.879593104
3443,-18574658.189738333
3444,-13516429.923762888
3445,112603964.38493422
3446,-21384146.697283536
3447,8172044.990516901
3448,64632905.87637669
3449,1651390.3506109715
3450,131402027.4053152
3451,6419587.163850844
3452,37050218.954713345
3453,44791577.7161085
3454,59422107.95895575
3455,-96073.94633930922
3456,96751690.7541896
3457,70233907.93886794
3458,19253305.83284414
3459,549647548.8489285
3460,23033241.233222663
3461,3898526.889489293
3462,10098113.037885547
3463,105545259.05423853
3464,-16181548.204728961
3465,26280785.350466967
3466,54502678.968340516
3467,-5135343.733743936
3468,163952274.8541756
3469,5629086.114959002
3470,-16479960.643887341
3471,90760154.75437117
3472,-15292649.419401377
3473,70289299.76675229
3474,75503648.9454922
3475,304547081.0345359
3476,-11861938.006458253
3477,15405623.31067416
3478,-17651078.955290586
3479,284745691.9738986
3480,-6993296.569924802
3481,-20614076.580389857
3482,-6427375.563425481
3483,-41805978.3207542
3484,-12108922.412998617
3485,109396771.2852337
3486,141496602.00914413
3487,110894873.70020884
3488,131120132.34237333
3489,-9696014.15541792
3490,70379637.64667815
3491,11552135.86212036
3492,21253132.50403115
3493,45227144.37545426
3494,42081644.09551601
3495,107275215.23058605
3496,-24732058.975532383
3497,66662851.95005749
3498,81346821.71717367
3499,58461694.335846424
3500,-10104782.43716526
3501,109619837.79321042
3502,59135317.55590133
3503,23630794.886799037
3504,103028854.37672615
3505,31852.281993329525
3506,131617235.33532524
3507,392509026.5353588
3508,-1027143.5650377572
3509,37446359.47069283
3510,26256248.21145238
3511,97991470.84003577
3512,189408719.96021077
3513,-735980.032325238
3514,-8840969.776874512
3515,72595581.5119536
3516,25169069.2064759
3517,540849875.541225
3518,9528357.162312001
3519,5678175.021155745
3520,-13030403.362763971
3521,-30996565.21404755
3522,18247822.320251286
3523,16983450.097412318
3524,86876850.54405676
3525,191493273.82073754
3526,43012823.77877107
3527,5136210.108207822
3528,30436750.682102755
3529,385702855.68075943
3530,109439043.79435536
3531,38807199.20285325
3532,47292446.335728794
3533,38876857.221209556
3534,13755186.961299837
3535,189451511.84081993
3536,7440661.715178311
3537,134415251.78872237
3538,68017177.67058633
3539,49060968.63564961
3540,38623999.739630535
3541,71151139.27855071
3542,85715222.20876852
3543,3075295.66628775
3544,127183816.94480175
3545,11584.56059229374
3546,-8590983.709598482
3547,204260991.71966186
3548,450295056.7878846
3549,5785959.408920884
3550,314805678.4600408
3551,145878582.00032684
3552,92019466.6586175
3553,76799891.32877581
3554,231031852.8660314
3555,230321906.00404805
3556,64384113.250084534
3557,9943243.659614503
3558,253610232.25518143
3559,30935359.055415317
3560,-38591088.591943234
3561,84696231.02087228
3562,-14066084.321587652
3563,56678676.000280276
3564,-2093871.5159985125
3565,19929378.522653103
3566,84892676.64909862
3567,20426191.114222884
3568,52946403.44081128
3569,143784345.96077484
3570,2043782.6593240798
3571,67507307.89575796
3572,234821900.36128354
3573,-571732.0738542378
3574,74268320.46953534
3575,12748304.167514265
3576,37236395.52838133
3577,39094492.22015259
3578,47181754.36126405
3579,30892677.264942735
3580,8045654.805330694
3581,19672899.05235672
3582,174367710.0665336
3583,-12184546.901355058
3584,66280572.75720541
3585,79696149.87505402
3586,31433195.701411918
3587,20975743.750636756
3588,-699616.0834372342
3589,65572622.91924064
3590,31730777.78357762
3591,490226168.58514047
3592,-13582286.648487926
3593,-13381215.74896872
3594,-3520027.968456477
3595,74181686.56348722
3596,50021292.81787266
3597,-14862465.64202568
3598,78115451.92948078
3599,25717691.387702107
3600,-3618482.96677348
3601,-1013998.9349824488
3602,-6443067.123305321
3603,8274250.295724243
3604,429333.9938915968
3605,118574847.78376663
3606,11795994.423439711
3607,29389272.83007379
3608,244621820.42199233
3609,35156244.22315878
3610,33029967.17830859
3611,-1685641.2034529746
3612,-26142379.601954073
3613,13291322.216164708
3614,166110578.25950482
3615,54775811.943048716
3616,38520693.42422181
3617,29201799.06453769
3618,139998877.02263713
3619,-29686581.470463216
3620,200885616.5230135
3621,312965592.9403851
3622,238872801.42459315
3623,181384541.1891013
3624,-3436873.3352145553
3625,-14630261.829463094
3626,32927329.03203535
3627,124796688.34382334
3628,334379569.4355361
3629,11187729.02346301
3630,-6966566.769601911
3631,176218929.84247124
3632,-1338308.9829694629
3633,90618801.21505183
3634,-1393363.4156820774
3635,6182480.771960527
3636,109951489.18400079
3637,-24315780.80946374
3638,73219288.6954378
3639,187689020.85992825
3640,338167200.05088156
3641,14241303.026005775
3642,-22780430.722299308
3643,11673021.534863532
3644,-3076315.5736862123
3645,31255169.135134876
3646,-3263655.8632363677
3647,60997328.76667547
3648,5146067.548158914
3649,-2400930.378331214
3650,22504720.73483941
3651,551770475.0043665
3652,50691501.7850796
3653,206046630.47286507
3654,-4166389.207906395
3655,32888220.88972774
3656,19657432.720873713
3657,-10982454.920347095
3658,-16502997.80803734
3659,150092542.30561033
3660,285668893.393502
3661,25434225.82529545
3662,46216765.93670668
3663,421889741.3856437
3664,-12717910.73479572
3665,-11204724.800412863
3666,-16144272.457144618
3667,167358226.00372523
3668,34190645.12714651
3669,16901927.00697145
3670,96745454.01820146
3671,65972145.01044944
3672,-3727295.8425154984
3673,179100065.67844144
3674,13239684.21357444
3675,364844760.6997489
3676,135615266.8952219
3677,61165899.804935694
3678,41246281.90055701
3679,56317034.27752027
3680,7432453.096439332
3681,18922507.924081713
3682,269383714.8169482
3683,-3701348.266884774
3684,114116638.09552905
3685,158239428.6372533
3686,49247634.95081717
3687,212436855.76840556
3688,-18977692.552138
3689,-2004923.361478299
3690,145962103.34732857
3691,5572486.359529823
3692,-2654827.8701782227
3693,92800200.50600377
3694,145461360.96024075
3695,100554195.92488398
3696,1473430.126864791
3697,31090486.46247825
3698,49792171.23275483
3699,15558680.367072523
3700,61427027.88814737
3701,112075718.67988071
3702,-29235514.47312206
3703,85383522.75671996
3704,86853142.773827
3705,63769090.45822674
3706,109046792.52533574
3707,-2838169.979201585
3708,66562601.23523937
3709,366029995.06058854
3710,-23110143.22898546
3711,-25000973.45566836
3712,66035241.75778894
3713,19714759.79684484
3714,-27507902.446617514
3715,17030213.736843854
3716,2713328.393963784
3717,-16125884.398740232
3718,41172982.67138621
3719,59287254.112801224
3720,14061424.0736731
3721,-10485331.716950953
3722,72249145.29684657
3723,303533.78819042444
3724,21575021.353299886
3725,51306825.17824268
3726,15653344.797514379
3727,199542156.7114094
3728,190180023.33073738
3729,-12909773.488292992
3730,120509057.60045937
3731,172280773.77233115
3732,-20743320.59230733
3733,258157521.6347531
3734,401218693.21388924
3735,83900078.82631452
3736,12047419.047758609
3737,-19097846.01010987
3738,-13021731.41947797
3739,6828816.903120846
3740,34353651.79059537
3741,27928878.65856278
3742,109595226.37269051
3743,77151687.50925104
3744,141500786.21014598
3745,60405028.88488284
3746,233543898.4017323
3747,-24822261.1461173
3748,12940065.082499772
3749,-21181732.54594493
3750,-12630218.659045488
3751,25383594.266979456
3752,-21933162.434960008
3753,2919752.5814684033
3754,46165056.45235446
3755,38151577.404118925
3756,-8547711.635096282
3757,454665034.10267866
3758,96548871.40166666
3759,-7360990.826130211
3760,202885296.29295295
3761,65944524.57965411
3762,320102308.3155298
3763,63429849.09413715
3764,35184721.95774624
3765,-92026.38332286477
3766,11932972.371556848
3767,67122967.98798487
3768,15845209.053802013
3769,8094496.356683731
3770,8367739.6859565675
3771,69368199.90910552
3772,7892675.268780321
3773,23463213.680200517
3774,-13535632.646698982
3775,155615065.47424346
3776,117885261.04326414
3777,-9338427.738677949
3778,-18431719.456357628
3779,20091040.0716165
3780,-8066360.194829762
3781,44361627.248449445
3782,-16394714.170268983
3783,78160520.87143826
3784,55103810.66513224
3785,475113342.8870311
3786,-20076117.195739686
3787,232837870.60499382
3788,707917277.65258
3789,-8662830.350227982
3790,-820194.3454852998
3791,20775722.635237545
3792,-10071284.784692347
3793,-13430215.05870983
3794,2158448.797350198
3795,381694578.62445486
3796,48872580.45375095
3797,6425207.07281667
3798,86868489.60262021
3799,-2228884.8318187296
3800,-32967247.269245386
3801,88249864.8078452
3802,-6048742.385216564
3803,46056115.997590855
3804,-25304734.101436496
3805,-5751206.12116617
3806,114262846.9906826
3807,-6120163.77831769
3808,-9426955.271809965
3809,30012071.04915461
3810,5565348.0242750645
3811,22045760.876803458
3812,-1576808.8545670211
3813,-14779762.078900933
3814,-1894874.1609358191
3815,90624724.05523078
3816,201745727.83953258
3817,168076464.9977665
3818,81281968.70177183
3819,28172835.992602065
3820,103949018.65427276
3821,124619107.24452314
3822,37899267.43843803
3823,49831587.71527529
3824,64314660.27386157
3825,3956964.8032984138
3826,95870886.49985749
3827,160035671.9885309
3828,2521029.5643836856
3829,156555418.87177256
3830,73892022.35422772
3831,-6057882.069442689
3832,210805152.06560346
3833,109695463.63325363
3834,11579176.05016604
3835,-20814168.697325677
3836,3524933.0873057544
3837,32721354.24500911
3838,79359463.99112616
3839,-21047183.000182778
3840,51688990.49315658
3841,-7573657.967827141
3842,7659960.602633446
3843,67066479.93275301
3844,-4255463.483539015
3845,-14022083.998892814
3846,-4657670.064339638
3847,-15208636.754978985
3848,-29343981.605443
3849,84914440.0488041
3850,-24547540.01390198
3851,108666629.84540859
3852,4480146.10181433
3853,178859662.23671862
3854,-3791636.5697654486
3855,-20489879.25682357
3856,-3806586.644338578
3857,533968825.00750625
3858,-20987216.31002167
3859,-8066618.623116463
3860,8880267.932657123
3861,43028675.52628794
3862,-3334875.0809620023
3863,127927741.40214482
3864,76063738.22573808
3865,100240456.59730838
3866,-17040323.68660888
3867,124932590.93708193
3868,18432480.521249056
3869,65266530.406813174
3870,106821561.39893803
3871,478747636.3627751
3872,70817935.05498704
3873,52598295.04873419
3874,2467710.011531532
3875,66344857.279662475
3876,-27767604.448038667
3877,53094585.07030885
3878,130109398.41003183
3879,411209024.554856
3880,42520486.670126334
3881,-12611830.426033914
3882,51268911.81702125
3883,59444833.642531335
3884,210630814.55861774
3885,5475725.467964083
3886,43760461.71276741
3887,-15786096.050302893
3888,-910868.3864456713
3889,80828100.17790219
3890,202142192.96089208
3891,7718514.948726833
3892,11246533.359534502
3893,438950174.9386382
3894,88375148.22167446
3895,52805832.280534536
3896,51418097.644440606
3897,89793647.92287675
3898,55497063.82656889
3899,490472758.7127385
3900,30354775.37300785
3901,50118475.80370115
3902,-5302100.145712793
3903,9058962.955946445
3904,-164178.3020592332
3905,15778078.588396221
3906,121285187.60464105
3907,-4447024.722951084
3908,38597928.58520281
3909,-2442693.5407214165
3910,-14568877.829707175
3911,-20202314.968127728
3912,14954748.242585212
3913,109524156.75300889
3914,41035913.87763502
3915,258088368.0025465
3916,-11145739.030296206
3917,-7581465.482866704
3918,-6764908.215641141
3919,88760558.81802262
3920,105140969.86571306
3921,-25600922.942874193
3922,51877914.838750854
3923,58872983.43111861
3924,35277958.45912954
3925,288626726.494812
3926,-24971281.88094464
3927,110268564.19989038
3928,148989355.62440223
3929,108610154.61079322
3930,52871860.80220522
3931,21407217.010875434
3932,-25422124.79037249
3933,42273816.50274919
3934,67839073.11648822
3935,-17883477.500532538
3936,39772434.85151391
3937,196143488.73666176
3938,59591634.33044036
3939,100179543.83853433
3940,52750998.1115455
3941,9511885.790703654
3942,303769011.683556
3943,604670702.6093627
3944,-1832996.9669668972
3945,26735307.870770738
3946,1054535.3073175848
3947,121129553.48951805
3948,4305218.737274647
3949,6769859.577769488
3950,3305752.505047828
3951,-2017430.9380561411
3952,91834967.78531559
3953,136075779.5062344
3954,465606037.2466526
3955,-28491028.633492917
3956,72094352.3841861
3957,5006518.996487349
3958,-4162525.2861549854
3959,-5003341.125048846
3960,-26873148.136254817
3961,55825649.01387617
3962,-7241818.730856389
3963,6722809.926786572
3964,581721531.4837867
3965,177747248.2921591
3966,57271461.05068946
3967,371379657.4639318
3968,63902068.04227692
3969,-3932956.097512841
3970,66217229.98432708
3971,29392689.824292853
3972,16377489.626141012
3973,84935825.57267226
3974,41157387.40321337
3975,152804294.74522007
3976,77504868.83910446
3977,130441505.66126557
3978,200681868.8505159
3979,-21970009.757088155
3980,-17417535.572070807
3981,-2175352.2437046766
3982,-13154516.755236119
3983,4078088.5772690177
3984,124231230.27232866
3985,-3452373.761616409
3986,637521676.6970212
3987,46545606.93085039
3988,18403145.913205087
3989,21443552.57491839
3990,14804442.01864323
3991,-8022713.170183152
3992,-6733665.3093212545
3993,25282751.02254495
3994,74707964.9822707
3995,136532816.2422123
3996,93380956.86250366
3997,6386651.3682792485
3998,184411130.42539707
3999,-31348333.37933275
4000,87973333.84884058
4001,16793318.941697985
4002,272082861.8623532
4003,-9360162.006219655
4004,76870530.26525481
4005,-25043833.756772876
4006,34437770.99097948
4007,-12872829.98805806
4008,14214561.719609886
4009,24362938.58292398
4010,6884780.539610416
4011,11888903.957136929
4012,167384831.77378225
4013,117083343.18855073
4014,-8993381.144454956
4015,69889092.36076812
4016,32211204.706218153
4017,17632786.51884246
4018,94187643.71278301
4019,274724392.41049725
4020,7953217.638171673
4021,120803413.74898443
4022,18921547.67430526
4023,207816801.3743865
4024,50999980.706046015
4025,-8049484.91123724
4026,88981292.28113598
4027,76645535.88507895
4028,-4316341.932243824
4029,-15166304.959925532
4030,1211448.9213908613
4031,161157870.3055606
4032,-11538854.735901028
4033,-7496074.59887591
4034,-3993176.477232516
4035,88298164.48628941
4036,-39021116.828358084
4037,6549169.402063698
4038,187203.76784718037
4039,5337526.4856137335
4040,2716721.9103586376
4041,12610888.974908441
4042,48962132.01303303
4043,5758887.21067965
4044,105182604.68450303
4045,40014043.11047134
4046,14632212.995848238
4047,526752738.2808298
4048,8839671.597474337
4049,-20196357.703070104
4050,-25948649.645718247
4051,443615719.46072125
4052,2637694.249137461
4053,37889064.81773272
4054,-9604050.68289414
4055,40703682.20739186
4056,11791779.913188457
4057,-6775021.516594976
4058,18737391.47952196
4059,-2351926.9664086103
4060,51951223.134289235
4061,187578769.9569814
4062,26526431.70089464
4063,31047395.87318866
4064,417294673.16295415
4065,139225930.88272744
4066,11879721.569601983
4067,24883884.506350666
4068,-26981920.605139166
4069,4024481.95677495
4070,73858494.4370506
4071,14863212.443884492
4072,8517240.303351581
4073,173353436.66044846
4074,-20141350.24663201
4075,4029889.8482627273
4076,27576030.477741152
4077,221951014.28310692
4078,-4654331.947003841
4079,114928036.68677893
4080,-42568.64614239335
4081,-21142464.832303405
4082,205392594.34701332
4083,79043935.51301217
4084,-8557109.426438093
4085,90201889.46382804
4086,179678100.97873178
4087,32741803.590284154
4088,35538486.825883076
4089,-5224920.523580909
4090,-4956544.4522180855
4091,105452020.50630808
4092,114605541.69368947
4093,68848652.05592918
4094,40609217.85733689
4095,146695176.54076657
4096,14389354.302308768
4097,92860281.45329449
4098,11689138.444043398
4099,-13199960.24737528
4100,74713447.04724848
4101,47116956.957051665
4102,482738.3177366853
4103,42491364.59239122
4104,5134623.01872611
4105,-18391105.321771145
4106,-1503516.5076104403
4107,-5501417.21353215
4108,28104717.767522454
4109,-12754922.95336622
4110,25733640.033202574
4111,-5655511.441755652
4112,50121464.70013355
4113,-16904094.08309406
4114,141171814.5872919
4115,7315921.26717338
4116,76204298.62133822
4117,-13861867.418935835
4118,21125127.754827887
4119,77122238.31005535
4120,-14844689.2074126
4121,-29191860.48812762
4122,216224683.66778478
4123,49322776.52863784
4124,43397886.359950095
4125,-11103633.70906642
4126,18671769.440098524
4127,-20678891.088644385
4128,41492275.63727598
4129,31981469.712270215
4130,-25291625.76231432
4131,218050118.0359237
4132,98066362.97507834
4133,52779311.90004201
4134,-18673655.02237138
4135,53197078.62054402
4136,369759640.9990914
4137,483280.3927766681
4138,51256378.357027635
4139,-13033232.255568564
4140,-8026012.436896265
4141,50606405.95394181
4142,124432475.11668879
4143,100097188.20586441
4144,-11726220.498701304
4145,20128312.043662935
4146,59386935.78655292
4147,750694.4227105081
4148,4389039.331775725
4149,-13631275.602168739
4150,-7624242.33783415
4151,-28625228.405662537
4152,13341482.090089977
4153,26839468.064016536
4154,-17524344.61630401
4155,26078207.079215482
4156,-881870.7255754471
4157,-15515003.966204882
4158,16084896.236538708
4159,148286427.4952614
4160,289588258.3785879
4161,17025290.21850729
4162,34620939.17890103
4163,218142969.88703433
4164,19575246.704314798
4165,-3403077.791988671
4166,-35449932.87135419
4167,109537268.35697788
4168,11182291.364707142
4169,42864202.88631138
4170,44653211.265153825
4171,76622890.0514652
4172,92226243.51699686
4173,15578125.13176319
4174,-5369181.779662728
4175,4112348.7279285192
4176,23924730.123093784
4177,-31522565.118079066
4178,408919967.10422677
4179,-4225259.422556967
4180,172313696.21721673
4181,43235212.00184612
4182,17678774.633148283
4183,90936846.80456471
4184,-6241841.850337744
4185,-23100542.72183135
4186,-42186069.228271335
4187,44670850.06848556
4188,32075028.765617535
4189,-46885592.551977694
4190,-30191551.453750312
4191,26851234.187033445
4192,-28850404.83609149
4193,407055536.078833
4194,115656086.4830311
4195,-34748373.82842809
4196,13072075.278440863
4197,7874784.688906163
4198,-5541812.288019568
4199,2418321.6716785133
4200,95098025.66398089
4201,51888489.426873684
4202,131654387.60163483
4203,-7189879.343330681
4204,69565798.37503578
4205,52650836.20460954
4206,28414299.169825673
4207,405772463.6304249
4208,469128578.1211208
4209,64652426.4882281
4210,112757843.52706906
4211,89393507.32628326
4212,434134760.4339707
4213,-4325927.000729263
4214,28719919.347498015
4215,-3923029.463294089
4216,-15508010.037107259
4217,-35664710.84446892
4218,95781083.04225159
4219,39587713.136897534
4220,8860168.666578919
4221,-14158962.767500252
4222,-19119669.722275823
4223,84035604.73106182
4224,-11175976.230750889
4225,33563549.80907638
4226,91318911.40357776
4227,51255212.87187943
4228,-11738783.411522478
4229,108522457.33680744
4230,68789750.70958403
4231,68824881.0946071
4232,-24000698.01500058
4233,132147861.50469366
4234,52384227.909611076
4235,17986774.16319409
4236,8070998.664526194
